koi_period,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_time0bk,koi_steff,koi_slogg,koi_srad,koi_smet,koi_kepmag,duty_cycle,rp_rs,koi_disposition
181.852.177.300,577.250,"2,76E+08",293.80,1.1890,2.518.777.950,6063.00,4.476,1.0120,700,15.684,"0,0000001322617287","16,60090359",FALSE POSITIVE
223.112.747.500,896.830,"1,15E+08",224.50,1.2660,1.409.471.350,6211.00,4.389,1.0560,-2.800,14.380,"0,0000001674844539","10,74197375",FALSE POSITIVE
15.640.641.610,645.240,"2,73E+09",206.30,5.220,1.400.850.200,6517.00,4.279,1.3740,1.400,18.231,"0,000001718919253","52,27905891",FALSE POSITIVE
6.887.311.300,221.400,"8,53E+05",8.10,4.890,1.320.711.000,5208.00,4.563,7.720,-1.400,12.957,"0,000001339419637","0,9235799911",CONFIRMED
1.103.978.000,74.000,,,,1.315.734.180,,,,,17.362,"0,000002792930052",0,FALSE POSITIVE
43.849.647.400,221.700,"4,52E+06",8.30,200,1.577.544.000,4893.00,2.644,10.3630,-3.000,13.457,"0,0000002106630394","2,126734586",FALSE POSITIVE
752.158.047,242.733,"3,79E+08",510.00,1.1570,1.317.930.350,5770.00,3.844,2.2210,400,14.082,"0,00001344647583","19,4625281",FALSE POSITIVE
3.796.488.133,1.106.590,"3,01E+07",193.40,1.3060,1.351.507.900,6137.00,4.460,1.0180,-600,15.534,"0,00001214488629","5,484159006",FALSE POSITIVE
17.747.605.900,506.600,"8,77E+06",7.60,1.2500,1.393.464.000,8992.00,3.535,4.8320,700,11.500,"0,000001189362298","2,961418579",CANDIDATE
1.233.076.007,1.250.600,"1,39E+07",129.30,1.3120,1.324.979.500,5602.00,4.571,8.170,-1.600,15.402,"0,00004225881701","3,731487639",FALSE POSITIVE
21.513.523.400,7.798.300,"1,58E+07",171.50,2.4410,1.323.356.000,5088.00,3.508,3.3180,-1.400,10.630,"0,00001510348447","3,979698481",FALSE POSITIVE
19.444.457.300,550.900,"1,82E+06",7.10,6.340,1.479.093.000,6278.00,4.425,1.0810,-600,15.835,"0,00000118049922","1,350185172",FALSE POSITIVE
1.191.048.900,137.380,"1,39E+07",46.10,1.2570,1.320.764.080,5089.00,4.580,6.930,-5.200,15.637,"0,000004805987955","3,7297453",FALSE POSITIVE
546.248.198,210.810,"1,15E+09",263.10,9.460,1.315.853.110,5780.00,4.438,1.2000,0,18.550,"0,00001608014458","33,84228125",FALSE POSITIVE
2.185.658.860,196.600,"3,56E+05",11.10,3.940,1.324.541.800,4997.00,4.598,7.460,0,12.906,"0,000003747916391","0,5966573556",CANDIDATE
1.811.966.339,379.200,"4,08E+06",36.30,1.2400,1.322.782.800,5904.00,3.602,3.3480,2.000,13.493,"0,000008719808784","2,020148509",FALSE POSITIVE
66.153.978.300,589.600,"6,95E+07",57.70,8.730,1.569.715.300,6077.00,4.471,9.990,-400,15.520,"0,0000003713558473","8,337265739",FALSE POSITIVE
158.322.637.900,218.810,"4,86E+07",34.50,1.3230,2.517.503.200,4340.00,4.670,5.720,-5.800,15.557,"0,00000005758546885","6,973521349",FALSE POSITIVE
3.932.766.270,294.030,"2,35E+06",30.70,3.700,1.346.496.400,5688.00,4.415,9.710,-1.200,14.534,"0,000003115173687","1,532644773",CONFIRMED
198.680.859.000,828.200,"6,45E+06",16.60,7.460,2.706.653.500,5330.00,4.366,1.0130,1.800,15.001,"0,0000001736872566","2,540472397",CONFIRMED
1.592.634.161,894.880,"1,55E+09",1207.60,8.770,1.323.287.690,6574.00,4.061,1.7680,-2.200,14.915,"0,00002341194706","39,39035415",FALSE POSITIVE
3.315.777.950,423.490,"9,46E+08",124.60,6.330,1.315.388.300,5528.00,4.516,8.490,-1.400,17.772,"0,000005321652093","30,75174792",FALSE POSITIVE
2.990.252.395,784.620,"2,16E+09",541.70,1.1170,1.331.106.290,5780.00,4.438,1.2000,0,17.900,"0,0000109330236","46,52311254",FALSE POSITIVE
2.080.433.780,770.800,"6,86E+07",289.10,5.1060,1.318.270.410,6377.00,4.399,1.1190,-1.000,13.858,"0,00001543748567","8,283236083",FALSE POSITIVE
4.944.046.127,450.334,"1,13E+09",537.20,9.640,1.341.920.120,5780.00,4.438,1.2000,0,16.237,"0,000003795255179","33,54101966",FALSE POSITIVE
4.464.565.251,402.210,"7,41E+08",286.40,1.0460,1.323.115.020,5743.00,4.553,8.530,-1.400,17.296,"0,000003753724956","27,22351924",FALSE POSITIVE
1.523.298.835,590.830,"1,95E+09",174.40,4.100,1.323.276.200,5311.00,4.469,8.660,-800,17.380,"0,00001616092398","44,16672956",FALSE POSITIVE
3.539.631.353,153.720,"1,23E+07",163.50,1.0910,1.327.749.970,7021.00,3.759,2.6290,-4.600,12.305,"0,000001809510472","3,506707858",FALSE POSITIVE
6.195.861.785,260.780,"3,51E+07",83.50,3.3800,1.342.342.200,5608.00,4.573,8.130,-1.800,15.431,"0,000001753724294","5,924356505",FALSE POSITIVE
566.805.514,436.700,"8,53E+05",25.10,270,1.318.162.000,5115.00,4.439,9.170,2.800,14.943,"0,00003210242823","0,9235799911",FALSE POSITIVE
27.961.084.000,387.410,"6,27E+07",106.00,1.0200,1.331.759.000,6770.00,4.249,1.3610,-3.600,14.069,"0,0000005773053482","7,917196473",FALSE POSITIVE
186.516.811.600,319.680,"5,75E+07",126.90,9.720,1.696.468.700,5018.00,3.639,2.9900,2.800,13.529,"0,00000007141447404","7,584457792",FALSE POSITIVE
197.145.532.700,211.450,"5,66E+07",56.80,1.2510,3.001.769.780,7214.00,4.093,1.9350,2.400,12.962,"0,00000004468991281","7,525955089",FALSE POSITIVE
532.087.933,345.028,"5,10E+09",1069.50,2.790,1.319.724.090,5780.00,4.438,1.2000,0,18.852,"0,00002701840387","71,44018477",FALSE POSITIVE
3.204.222.652,279.520,"8,98E+06",45.50,1.2580,1.338.222.300,5139.00,4.609,7.410,-1.400,15.341,"0,000003634786946","2,997332147",FALSE POSITIVE
687.898.282,396.401,"2,94E+09",1571.60,3.370,1.315.959.790,5780.00,4.438,1.2000,0,17.490,"0,00002401039335","54,17564028",FALSE POSITIVE
2.178.154.774,353.020,"6,63E+06",89.20,1.2230,1.320.243.300,5515.00,4.624,7.120,-5.400,14.489,"0,000006753040161","2,574101785",FALSE POSITIVE
994.661.720,157.600,"1,37E+07",21.50,1.2440,1.316.328.400,5750.00,4.332,1.0210,-3.800,14.997,"0,000006601909508","3,702026472",FALSE POSITIVE
359.006.880.000,3.216.000,"2,02E+07",35.30,1.2630,2.958.649.000,5715.00,4.537,8.340,-3.000,15.164,"0,0000003732518998","4,489766141",FALSE POSITIVE
1.138.548.215,214.820,"6,62E+05",31.50,5.450,1.324.620.500,6520.00,4.010,1.7130,-5.000,13.194,"0,000007861619926","0,8136338243",CONFIRMED
121.059.803.700,311.200,"1,56E+07",16.60,1.2000,1.593.454.000,3942.00,1.101,606.880,-1.800,13.353,"0,000000107109596","3,95347948",FALSE POSITIVE
721.335.207,150.900,"3,18E+05",12.00,1.030,1.315.750.500,6328.00,4.489,9.480,-4.400,13.982,"0,000008716474586","0,5639148872",FALSE POSITIVE
3.282.742.720,890.000,"2,93E+06",68.20,9.670,1.326.446.400,5741.00,4.533,8.200,-4.200,14.518,"0,00001129644827","1,711139971",FALSE POSITIVE
1.231.361.934,543.300,"4,71E+06",94.70,9.720,1.318.078.300,6095.00,4.378,1.0160,-4.800,15.277,"0,00001838411549","2,170253441",FALSE POSITIVE
89.722.412.500,1.096.300,"2,64E+06",25.60,7.420,1.631.581.500,6429.00,4.241,1.2620,-4.600,13.838,"0,0000005091165674","1,623884232",CONFIRMED
7.127.664.170,249.100,"2,29E+06",16.00,1.250,1.360.058.600,5159.00,4.548,8.210,1.600,14.839,"0,000001456180653","1,513935269",CONFIRMED
2.080.431.782,749.970,"8,94E+09",1585.20,7.710,1.318.279.950,8344.00,4.040,2.1150,-2.600,16.448,"0,00001502031947","94,56214888",FALSE POSITIVE
3.523.646.890,343.900,"7,42E+05",8.50,40,1.341.864.000,6269.00,4.412,1.0850,-800,14.460,"0,000004066572819","0,8613942187",CANDIDATE
1.157.804.607,466.082,"6,06E+09",1837.90,2.600,1.324.483.270,6510.00,4.219,1.4250,-1.200,14.620,"0,00001677319577","77,82737308",FALSE POSITIVE
19.979.098.000,1.056.380,"3,84E+08",449.10,5.760,1.371.465.900,5907.00,4.296,1.1260,-2.600,16.299,"0,00000220309412","19,6005102",FALSE POSITIVE
1.433.262.401,622.050,"4,29E+09",599.80,3.820,1.328.226.350,7311.00,4.013,1.9590,-4.000,17.719,"0,00001808374376","65,46449419",FALSE POSITIVE
23.870.694.100,348.120,"6,39E+07",114.80,1.2930,1.369.568.000,6022.00,4.308,1.1660,-1.000,14.219,"0,0000006076488576","7,991432913",FALSE POSITIVE
4.788.500.840,209.900,"6,65E+05",7.20,3.430,1.354.574.000,5208.00,4.563,7.720,-1.400,12.957,"0,000001826424099","0,8154753215",CANDIDATE
566.769.068,301.100,"4,00E+05",14.90,7.730,1.318.681.000,5496.00,3.998,1.5330,-3.200,14.447,"0,00002213570578","0,632455532",FALSE POSITIVE
6.282.042.600,794.100,"1,41E+07",103.30,9.890,1.315.890.500,6635.00,3.511,3.7980,-3.200,11.059,"0,000005266997075","3,758989226",FALSE POSITIVE
974.303.090,210.880,"3,50E+08",224.00,1.1690,1.323.902.050,5688.00,4.583,7.860,-3.600,15.783,"0,000009018411988","18,70187156",FALSE POSITIVE
141.734.030.590,158.510,"7,74E+07",157.40,9.120,1.673.459.820,5606.00,4.478,9.180,0,13.891,"0,00000004659843021","8,795680758",CANDIDATE
119.686.505.000,2.933.000,"8,43E+06",27.10,1.2210,1.760.608.000,5715.00,4.537,8.340,-3.000,15.164,"0,000001021070281","2,902929555",FALSE POSITIVE
53.556.625.000,1.618.000,"3,96E+07",22.10,8.790,1.844.892.000,7643.00,3.639,3.6180,0,11.142,"0,000001258792291","6,295236294",FALSE POSITIVE
433.220.461.000,272.500,"7,25E+06",9.50,1.780,2.710.427.700,5232.00,4.519,7.770,-3.200,14.546,"0,00000002620874979","2,692768093",CANDIDATE
1.210.693.626,143.400,"1,59E+06",41.60,5.970,1.323.930.600,5014.00,4.559,7.560,-1.000,12.914,"0,000004935187459","1,261348485",CONFIRMED
1.090.011.003,150.000,"1,75E+06",12.60,5.310,1.315.806.600,5081.00,4.596,7.700,1.200,15.753,"0,000005733887073","1,32211951",CONFIRMED
18.257.272.200,343.400,"1,58E+06",17.30,4.120,1.344.452.700,5014.00,4.559,7.560,-1.000,12.914,"0,0000007837059763","1,25499004",CANDIDATE
34.211.502.200,494.700,"2,74E+06",20.70,340,1.545.750.800,4955.00,4.610,7.210,-1.000,14.017,"0,0000006025020439","1,654690303",CONFIRMED
7.061.149.921,333.515,"1,31E+09",631.50,9.120,1.345.585.280,5585.00,4.564,7.980,-2.800,17.115,"0,000001968016327","36,22982197",FALSE POSITIVE
2.682.767.439,458.143,"3,94E+09",508.40,5.090,1.315.706.480,5780.00,4.438,1.2000,0,17.743,"0,000007115522348","62,80207003",FALSE POSITIVE
3.711.012.492,333.940,"7,56E+07",257.40,1.2720,1.324.884.550,6141.00,4.365,1.1170,-600,13.789,"0,000003749425985","8,694711036",FALSE POSITIVE
1.780.982.447,342.970,"3,58E+09",324.00,20,1.315.201.340,5780.00,4.438,1.2000,0,16.485,"0,000008023895289","59,80802622",FALSE POSITIVE
1.815.632.406,335.773,"6,16E+08",1413.90,1.0400,1.319.113.803,9954.00,4.070,2.4080,700,14.420,"0,000007705602533","24,81410889",FALSE POSITIVE
205.583.330.900,603.530,"2,49E+08",216.10,1.2150,2.347.462.560,6328.00,4.516,9.150,-5.000,15.247,"0,0000001223206338","15,7708592",FALSE POSITIVE
4.309.067.482,221.000,"2,36E+08",82.00,1.9930,1.347.144.500,4897.00,4.526,7.890,800,16.770,"0,000002136966611","15,37758108",FALSE POSITIVE
36.472.152.300,267.300,"5,26E+05",7.70,7.380,1.597.848.000,5853.00,4.529,8.950,-1.000,11.894,"0,0000003053699685","0,7252585746",FALSE POSITIVE
111.039.620.500,2.575.100,"9,36E+07",201.90,8.510,1.619.350.600,5470.00,4.509,7.770,-5.800,14.587,"0,0000009662842222","9,672745215",FALSE POSITIVE
3.187.087.241,728.970,"1,29E+09",197.00,6.650,1.328.582.000,4599.00,2.137,236.730,700,16.988,"0,000009530253709","35,92909684",FALSE POSITIVE
1.023.470.248,238.040,"1,30E+09",262.20,1.4090,1.317.032.740,5780.00,4.438,1.2000,0,17.506,"0,000009690885839","35,99027646",FALSE POSITIVE
875.267.982,160.380,"1,17E+08",44.90,1.2580,1.320.322.400,5821.00,4.402,8.980,-7.400,15.207,"0,000007634804583","10,81711607",FALSE POSITIVE
5.552.606.950,411.780,"7,28E+06",60.70,1.1740,1.320.842.800,3306.00,273,1.169.650,200,9.687,"0,000003089990009","2,697406161",FALSE POSITIVE
2.347.479.696,2.625.000,"8,20E+08",261.10,1.0510,1.336.720.500,5891.00,4.305,1.1380,-1.400,14.177,"0,00004659252226","28,63494369",FALSE POSITIVE
1.133.530.950,317.000,"1,85E+05",11.10,1.170,1.324.414.000,6318.00,4.360,1.1210,-1.800,13.145,"0,00001165237997","0,4301162634",FALSE POSITIVE
890.745.373,192.150,"1,20E+09",239.60,5.990,1.318.844.010,5780.00,4.438,1.2000,0,18.590,"0,00000898825887","34,64534601",FALSE POSITIVE
440.784.375.500,2.169.300,"2,58E+07",181.00,4.240,1.393.535.000,6340.00,4.163,1.3930,-3.800,13.771,"0,0000002050605807","5,07838557",CONFIRMED
2.723.858.181,143.130,"5,50E+07",23.80,9.130,1.335.763.200,4416.00,4.570,7.330,4.000,15.561,"0,000002189449525","7,414175612",FALSE POSITIVE
635.441.862,198.270,"1,48E+09",317.10,8.720,1.319.666.070,5780.00,4.438,1.2000,0,16.675,"0,00001300079597","38,42004685",FALSE POSITIVE
3.255.189.932,271.170,"1,19E+06",38.30,4.470,1.346.015.000,5807.00,4.230,1.2560,-200,13.088,"0,000003470995621","1,091787525",FALSE POSITIVE
2.531.140.101,2.039.900,"1,18E+08",304.20,1.2490,1.324.947.100,5325.00,4.607,7.500,-2.200,15.209,"0,00003358005876","10,85633456",FALSE POSITIVE
938.750.221,135.680,"2,81E+06",47.40,130,1.316.825.600,5497.00,4.527,8.860,1.600,14.860,"0,000006022191214","1,675410397",CONFIRMED
2.992.704.682,125.850,"3,61E+06",39.90,6.470,1.332.951.800,5908.00,3.497,3.9150,1.200,13.957,"0,000001752177564","1,90026314",FALSE POSITIVE
6.128.107.220,282.400,"2,34E+07",17.50,1.1590,1.370.345.600,7245.00,4.158,1.6670,-1.400,13.186,"0,000001920114359","4,833218389",FALSE POSITIVE
2.115.511.511,851.160,"2,58E+08",153.30,1.2780,1.319.913.700,4188.00,4.615,6.610,1.800,15.582,"0,00001676426709","16,06393476",FALSE POSITIVE
2.446.736.567,502.010,"4,16E+09",1037.30,4.770,1.339.685.340,5780.00,4.438,1.2000,0,17.991,"0,00000854897238","64,48720803",FALSE POSITIVE
21.377.953.600,2.487.200,"2,55E+09",101.90,0,1.578.164.000,4905.00,3.300,3.4840,-2.400,19.065,"0,000004847673228","50,52128264",FALSE POSITIVE
4.350.460.215,252.760,"5,04E+08",247.20,4.2030,1.322.723.900,6585.00,4.208,1.4160,-3.000,15.929,"0,000002420816683","22,45528891",FALSE POSITIVE
22.771.945.120,1.019.950,"3,02E+08",208.60,1.2630,1.338.426.100,5073.00,3.020,4.6100,-7.600,13.436,"0,000001866240079","17,39137717",FALSE POSITIVE
67.844.689.000,1.175.700,"2,11E+06",18.90,3.680,1.495.007.000,5878.00,4.005,1.8120,2.400,13.996,"0,0000007220535715","1,45327217",CONFIRMED
27.321.424.200,483.600,"2,80E+06",14.90,9.830,1.542.983.300,5592.00,4.115,1.4510,1.600,14.513,"0,0000007375164579","1,672124397",CONFIRMED
9.848.839.680,574.250,"2,20E+08",236.60,1.2500,1.359.930.000,6938.00,4.281,1.3100,-4.400,16.350,"0,000002429431701","14,83644162",FALSE POSITIVE
10.233.359.690,755.000,,,,1.397.882.155,,,,,11.614,"0,000003074096317",0,FALSE POSITIVE
227.662.522.200,550.720,"1,39E+08",227.50,1.2500,2.322.419.950,6124.00,4.414,1.1970,-3.400,14.984,"0,0000001007924644","11,78770546",FALSE POSITIVE
1.061.008.730,267.150,"6,37E+07",174.90,8.820,1.325.212.760,5080.00,4.417,9.470,4.400,15.564,"0,00001049119549","7,979411006",FALSE POSITIVE
623.393.802,140.392,"3,02E+08",867.80,1.1370,1.315.991.280,4330.00,4.628,6.390,-1.400,16.180,"0,000009383581691","17,3758453",FALSE POSITIVE
653.553.610,163.000,"4,60E+07",217.40,1.2260,1.320.589.570,4550.00,4.622,6.600,-1.800,15.692,"0,00001039190445","6,779306749",CONFIRMED
2.370.293.200,166.600,"2,25E+06",7.00,30,1.336.801.000,5668.00,4.545,8.680,-200,15.540,"0,00000292861097","1,499333185",CONFIRMED
566.793.534,471.400,"9,24E+05",40.40,600,1.318.368.000,3420.00,269,1.380.560,-1.800,11.476,"0,00003465400624","0,9612491873",FALSE POSITIVE
1.873.380.717,1.010.830,"5,39E+09",1513.70,2.700,1.317.956.340,5992.00,4.283,1.1710,-2.200,14.807,"0,000022482305","73,39754764",FALSE POSITIVE
1.873.378.940,913.280,"5,44E+07",223.10,8.830,1.317.963.930,4740.00,2.900,5.7210,-1.000,12.708,"0,00002031267274","7,378346698",FALSE POSITIVE
7.500.239.550,291.600,"2,73E+06",29.00,1.1940,1.373.884.800,5849.00,4.517,9.190,-200,13.610,"0,000001619948259","1,652876281",FALSE POSITIVE
23.627.034.800,1.148.100,"8,43E+07",78.40,1.0960,1.500.362.000,5305.00,4.477,8.570,-800,16.375,"0,00000202469334","9,183136719",FALSE POSITIVE
716.709.897,74.660,"9,33E+06",47.60,1.1820,1.320.508.460,5173.00,3.471,2.7420,-7.200,12.224,"0,000004340435853","3,053686297",FALSE POSITIVE
2.248.063.246,512.970,"6,32E+06",87.90,1.2250,1.327.544.100,6325.00,4.409,1.1120,-400,14.434,"0,000009507628417","2,513364279",FALSE POSITIVE
63.327.863.600,4.707.440,"1,15E+08",619.60,30,1.652.265.600,4919.00,2.979,5.1980,-3.800,10.420,"0,000003097267493","10,7307968",FALSE POSITIVE
219.321.556.200,1.241.240,"3,63E+07",93.80,2.440,3.207.286.200,6063.00,4.476,1.0120,700,15.273,"0,0000002358105342","6,023869188",CONFIRMED
245.438.202.100,1.450.200,"1,13E+08",844.70,1.2010,3.613.028.350,5637.00,4.383,9.900,-1.400,12.777,"0,0000002461923184","10,63578864",FALSE POSITIVE
178.412.989.900,292.980,"3,75E+08",535.10,9.360,2.182.252.350,6078.00,4.346,1.1480,0,13.944,"0,0000000684227085","19,36749855",FALSE POSITIVE
178.449.730.040,1.286.000,,,,2.176.718.259,,,,,13.944,"0,0000003002713051",0,FALSE POSITIVE
2.192.004.364,307.500,"9,96E+08",298.70,1.1930,1.322.181.140,5306.00,4.642,6.870,-4.800,16.654,"0,000005845106976","31,55677423",FALSE POSITIVE
3.900.109.346,390.370,"1,26E+09",448.00,7.330,1.333.805.440,5791.00,4.424,9.690,-1.800,16.597,"0,000004170502728","35,52323183",FALSE POSITIVE
1.471.060.209,437.080,"1,48E+09",563.00,8.950,1.322.752.200,8749.00,3.806,2.9110,-2.800,15.009,"0,00001237996008","38,52791196",FALSE POSITIVE
735.537.630,200.000,,,,1.315.246.162,,,,,15.009,"0,00001132958124",0,FALSE POSITIVE
213.399.040.600,650.430,"1,39E+08",370.90,9.810,2.742.096.850,6960.00,4.069,1.8300,-1.600,13.381,"0,0000001269979936","11,8025421",FALSE POSITIVE
6.408.029.790,292.880,"7,78E+07",108.20,1.2870,1.340.732.000,6261.00,4.293,1.1940,-2.600,14.078,"0,000001904381492","8,822754672",FALSE POSITIVE
2.389.201.050,315.000,,,,1.320.599.100,,,,,15.366,"0,000005493468204",0,CANDIDATE
962.835.804,498.440,"1,43E+08",209.20,8.360,1.321.984.750,3982.00,1.464,322.440,700,10.820,"0,00002156996369","11,96996241",FALSE POSITIVE
4.639.602.084,346.360,"2,51E+08",131.00,6.340,1.350.990.900,6078.00,4.223,1.1940,-5.600,16.803,"0,000003110539741","15,83635059",FALSE POSITIVE
2.991.885.335,743.190,"1,36E+07",160.20,9.500,1.341.758.100,5750.00,4.464,8.390,-6.800,14.011,"0,00001035007914","3,683612357",FALSE POSITIVE
1.327.471.395,523.340,"5,67E+07",218.70,8.970,1.315.837.340,5232.00,4.519,7.770,-3.200,15.818,"0,00001642659376","7,532463077",FALSE POSITIVE
566.792.595,263.700,"1,99E+05",9.40,680,1.318.170.000,6277.00,4.322,1.1210,-4.400,12.982,"0,00001938539793","0,4460941605",FALSE POSITIVE
1.247.156.944,267.790,"1,35E+09",92.40,252.240,1.323.658.400,4770.00,2.605,9.6700,-2.400,17.474,"0,000008946682068","36,70967175",FALSE POSITIVE
288.312.866.600,541.900,"1,12E+08",96.80,5.250,3.747.995.800,5672.00,4.252,1.2200,1.000,15.999,"0,00000007831480757","10,57402478",CANDIDATE
2.119.100.054,821.630,"1,65E+07",195.70,1.2470,1.325.911.800,6292.00,4.426,1.0780,-800,13.835,"0,00001615524631","4,063372983",FALSE POSITIVE
1.466.535.757,82.220,"1,35E+07",86.10,8.240,1.319.926.580,5888.00,4.387,1.0200,-2.200,15.446,"0,000002336003958","3,669332364",FALSE POSITIVE
8.870.415.578,128.640,"8,73E+06",43.80,1.2060,1.374.810.930,6022.00,4.027,1.5140,-6.200,13.579,"0,0000006042557931","2,95482656",FALSE POSITIVE
1.491.317.590,472.100,"2,58E+05",10.30,4.670,1.321.676.000,6014.00,3.782,2.4290,-1.200,13.953,"0,00001319023759","0,507937004",FALSE POSITIVE
19.577.832.790,198.570,"4,33E+06",37.20,6.940,1.317.142.100,5620.00,4.533,8.840,600,12.624,"0,0000004226080634","2,079903844",CONFIRMED
3.044.766.070,956.800,"2,73E+06",67.00,1.1590,1.324.370.800,5627.00,4.568,8.180,-1.800,14.506,"0,00001309350727","1,651060265",FALSE POSITIVE
70.967.208.700,696.230,"7,85E+06",69.30,5.450,1.826.699.100,5818.00,4.464,9.860,1.000,12.720,"0,000000408774473","2,801249721",CONFIRMED
4.455.433.460,511.600,"2,46E+09",508.60,4.690,1.344.539.210,5780.00,4.438,1.2000,0,17.046,"0,000004784420384","49,56611746",FALSE POSITIVE
14.323.889.947,483.729,"6,91E+08",834.30,1.0730,1.352.259.640,5853.00,4.529,8.950,-1.000,16.095,"0,000001407116019","26,28155247",FALSE POSITIVE
20.427.232.317,346.429,"1,22E+09",526.60,5.4990,1.358.628.070,6167.00,4.354,1.1210,-1.200,16.677,"0,0000007066322761","34,90128937",FALSE POSITIVE
106.187.320.000,1.029.000,"2,66E+06",8.60,270,1.807.960.000,3287.00,114,1.529.690,-1.000,10.028,"0,0000004037676062","1,631257184",CANDIDATE
105.655.265.100,939.000,"1,37E+07",42.30,3.710,2.300.986.500,5741.00,4.331,1.1360,1.600,15.356,"0,0000003703080955","3,697161073",CONFIRMED
4.029.803.201,443.010,"1,91E+09",352.30,1.700,1.344.224.330,6024.00,4.385,1.0780,-600,16.936,"0,000004580558672","43,71155454",FALSE POSITIVE
1.303.858.554,436.797,"1,27E+09",904.00,9.280,1.316.068.720,6282.00,4.207,1.3430,-2.400,15.475,"0,00001395847344","35,5865143",FALSE POSITIVE
9.747.658.780,262.000,"1,02E+06",11.60,6.580,1.391.642.400,5176.00,4.612,7.380,-1.800,14.290,"0,000001119927042","1,009950494",CANDIDATE
3.188.990.150,272.200,"6,62E+05",18.40,5.260,1.335.262.400,5700.00,4.327,1.1760,3.400,13.351,"0,000003556507274","0,8136338243",CONFIRMED
309.891.030.000,1.640.000,"3,21E+06",10.70,5.690,2.590.588.000,6450.00,4.386,1.1550,-800,14.706,"0,0000002205076195","1,79248431",CANDIDATE
1.570.518.376,320.350,"2,21E+07",76.70,1.2950,1.323.405.230,5314.00,2.782,11.8200,700,10.055,"0,000008499051568","4,704465963",FALSE POSITIVE
115.994.336.400,241.360,"3,76E+08",102.40,280,1.395.716.800,4530.00,4.566,7.350,2.200,15.852,"0,00000008669963533","19,38324018",FALSE POSITIVE
623.441.636,146.001,"1,93E+08",164.70,1.2127,1.316.792.187,5319.00,4.612,6.540,-9.600,15.626,"0,000009757729752","13,90683285",FALSE POSITIVE
14.541.747.100,560.670,"1,09E+07",71.20,1.2140,1.375.873.400,5032.00,3.042,5.9220,-3.400,13.763,"0,000001606495412","3,299393884",FALSE POSITIVE
2.817.533.810,215.510,"3,84E+07",39.30,1.3730,1.328.937.000,6313.00,4.325,1.0980,-5.800,14.248,"0,000003187036585","6,193545027",FALSE POSITIVE
762.132.307,122.000,"6,37E+05",11.50,3.990,1.316.154.200,5594.00,4.489,9.340,1.600,14.305,"0,00000666988302","0,7981227976",CONFIRMED
56.699.310.700,707.060,"5,82E+07",76.30,1.2640,1.461.473.000,4727.00,2.497,135.470,200,11.356,"0,0000005195977335","7,631972222",FALSE POSITIVE
161.252.247.000,2.346.700,"2,19E+07",84.10,8.920,1.891.094.800,5555.00,4.502,8.110,-4.600,14.178,"0,0000006063739792","4,675360949",FALSE POSITIVE
867.719.291,632.300,"2,65E+07",157.10,1.2700,1.321.655.970,6220.00,4.398,1.0560,-2.200,14.445,"0,0000303621616","5,149563088",FALSE POSITIVE
1.803.697.292,159.220,"6,97E+05",25.80,4.050,1.315.136.500,6438.00,4.330,1.1660,-2.600,10.762,"0,000003678093157","0,8348652586",CANDIDATE
841.121.870,204.310,"7,51E+08",89.70,1.0871,1.321.649.390,5048.00,4.571,7.070,-4.200,16.055,"0,00001012090753","27,39890509",FALSE POSITIVE
828.326.025,142.721,"1,07E+08",164.50,1.3292,1.321.758.060,5400.00,4.382,9.780,200,15.044,"0,00000717918809","10,35277741",FALSE POSITIVE
1.219.324.537,475.010,"3,79E+09",241.00,4.890,1.319.467.300,5455.00,4.458,8.970,-800,16.400,"0,00001623200611","61,56784875",FALSE POSITIVE
2.401.751.509,208.350,"2,50E+08",83.10,5.2500,1.337.119.190,4577.00,4.688,5.570,-9.000,15.927,"0,000003614549618","15,82529621",FALSE POSITIVE
36.977.095.370,520.630,"2,17E+09",204.90,7.500,1.336.264.000,5780.00,4.438,1.2000,0,17.066,"0,0000005866582123","46,59828323",FALSE POSITIVE
16.371.883.638,344.467,"6,59E+08",639.80,1.0660,1.400.200.730,5642.00,4.114,1.4150,-200,15.879,"0,0000008766732029","25,67625362",FALSE POSITIVE
2.617.284.592,955.450,"2,31E+09",1215.20,7.430,1.323.906.830,5510.00,3.641,2.6490,-5.600,16.304,"0,00001521058","48,10925067",FALSE POSITIVE
10.148.735.210,560.300,"1,16E+09",250.90,9.650,1.360.250.100,6366.00,4.239,1.2960,-2.600,16.798,"0,00000230036875","34,07638478",FALSE POSITIVE
2.897.436.854,328.330,"2,90E+09",274.20,6.420,1.320.385.020,5780.00,4.438,1.2000,0,17.687,"0,000004721558176","53,83400412",FALSE POSITIVE
5.546.083.089,271.700,"2,21E+07",56.40,9.020,1.335.034.800,7358.00,3.538,4.0370,-800,12.252,"0,000002041230388","4,702127178",CONFIRMED
6.873.663.980,708.450,"9,77E+07",143.20,9.580,1.361.396.600,5662.00,4.575,8.050,-2.600,15.933,"0,000004294470909","9,882762772",FALSE POSITIVE
6.873.664.120,485.000,,,,1.324.575.658,,,,,15.933,"0,000002939965203",0,FALSE POSITIVE
668.483.494,241.290,"7,23E+09",334.30,7.730,1.321.565.580,5780.00,4.438,1.2000,0,18.792,"0,00001503963836","85,01588087",FALSE POSITIVE
