koi_period,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_time0bk,koi_steff,koi_slogg,koi_srad,koi_smet,koi_kepmag,duty_cycle,rp_rs,koi_disposition
935086665,112000,712000,45943,4742,1315259300,6762.00,4282,577085,-1600,13993,"0,000004990624764","0,8438009244",FALSE POSITIVE
1489457454,302800,563000,29.70,1710,1319980900,6316.00,3908,-376166,-1000,13090,"0,000008470645894","0,7503332593",FALSE POSITIVE
1181165291,101300,3704000,45944,6320,1324252200,5203.00,4582,7470,-2200,15971,"0,000003573448497","1,924577876",FALSE POSITIVE
66373298000,855900,4150000,13.70,210,1740159500,6143.00,4470,9760,-2200,15370,"0,0000005373019132","2,037154879",CONFIRMED
13611650240,761700,955000,31.60,1120,1441680800,6170.00,4192,1128602,2400,12805,"0,000002331642339","0,9772410143",CONFIRMED
6245646330,245900,2120000,11.90,5940,1371624100,4858.00,4622,7070,-200,15485,"0,000001640476068","1,456021978",CONFIRMED
945829261,171500,982000,45945,3260,1320928600,5959.00,4546,8590,-3200,15263,"0,000007555098608","0,9909591313",FALSE POSITIVE
10861416300,602000,648000,12.90,9390,1368213000,6339.00,4454,-631867,-2800,13517,"0,000002309398023","0,8049844719",CANDIDATE
973160836,86400,1383000,9.80,340,1322541200,6108.00,4466,-584386,700,15238,"0,000003699285737","1,176010204",FALSE POSITIVE
4059437490,324500,1054000,45948,9140,1331883000,5051.00,3978,1698380,2600,13514,"0,000003330715984","1,026645021",FALSE POSITIVE
7039651410,314100,2687000,9.80,7780,1374189200,5902.00,4128,1179735,1600,14935,"0,000001859111941","1,639207125",CANDIDATE
4725191640,375100,988000,10.00,6000,1319997000,6655.00,3490,2341265,-4800,12358,"0,000003307625988","0,9939818912",CANDIDATE
6399037780,315000,1866000,45954,2410,1347133000,5178.00,3286,2432608,-2200,13507,"0,000002051089625","1,366016105",FALSE POSITIVE
66643456500,238500,2773000,14.80,9850,1700805800,5751.00,4339,-94961,3200,13224,"0,0000001491144146","1,665232716",CANDIDATE
739761008,758900,2921000,34.70,167648,1318091300,3417.00,4900,3500,0,15049,"0,00004274466076","1,709093327",FALSE POSITIVE
950735805,114340,1751000,45947,5700,1317794000,6039.00,4478,18264,700,15156,"0,000005011031079","1,323253566",FALSE POSITIVE
369819993000,2023200,15990000,42.10,9179,1793674000,4806.00,4495,8390,4800,15089,"0,0000002279487361","3,998749805",FALSE POSITIVE
2178159350,183900,1163000,45944,5030,1320241400,6258.00,4413,-336021,-200,14975,"0,000003517878524","1,078424777",FALSE POSITIVE
160850075000,942700,4281000,45946,7690,1445039000,5999.00,4168,1157821,1800,14218,"0,0000002441973786","2,069057757",CANDIDATE
720460644,178460,21115000,117.20,299500,1320129090,6304.00,4435,-482118,-1400,14828,"0,00001032094313","4,595106092",FALSE POSITIVE
3794872100,171300,3051000,11.30,-80351,1344003900,5883.00,4580,7930,-5000,15302,"0,000001880827551","1,746711195",FALSE POSITIVE
122080495300,405400,7999000,23.30,9570,1550253200,5132.00,4571,7700,-600,14157,"0,0000001383649913","2,828250343",CONFIRMED
6261422700,477900,514000,10.60,690,1332299000,6384.00,4361,-252015,-2400,13973,"0,000003180187787","0,7169379332",CANDIDATE
3703867410,141000,1257000,45943,330,1326959600,5496.00,4592,7760,-2400,14108,"0,00000158617989","1,121160113",CANDIDATE
638437699,30280,2868000,25.80,9040,1315925520,5073.00,4571,8240,4800,15230,"0,000001976178206","1,69351705",FALSE POSITIVE
1891285100,618200,12234000,25.70,94965,1326760000,4700.00,4605,7070,0,16851,"0,00001361948726","3,497713539",FALSE POSITIVE
19875135500,804100,1090000,15.20,9190,1483935000,6918.00,4021,14642,0,13543,"0,000001685732742","1,044030651",CANDIDATE
343420460000,1111000,4827000,10.00,3519,3274112000,6115.00,4469,9670,-2200,15223,"0,0000001347958903","2,197043468",FALSE POSITIVE
3471481640,467900,1227000,9.50,7190,1337138000,5297.00,4626,7160,-3400,15795,"0,000005615997823","1,10770032",FALSE POSITIVE
5943734920,184700,3010000,13.20,1970,1352589700,4391.00,4598,6820,400,15583,"0,000001294780712","1,734935157",CONFIRMED
244603730000,1087000,7698000,17.70,2652,2302820000,5166.00,4593,7710,0,15319,"0,0000001851634342","2,774526987",FALSE POSITIVE
85756791900,569500,1591000,16.90,7130,1627191400,5037.00,3783,84039,800,12429,"0,0000002767030592","1,261348485",CONFIRMED
2186601880,158500,1223000,14.20,8280,1319483200,4904.00,4535,7720,0,14793,"0,000003020287656","1,105893304",CONFIRMED
7292989100,405300,725000,45937,220,1356364000,5959.00,4549,8560,-3200,14829,"0,000002315580041","0,8514693183",CANDIDATE
3133935600,447700,2037000,21.40,7680,1335458000,6137.00,4460,-628215,-600,15725,"0,000005952313336","1,427235089",FALSE POSITIVE
2553150310,184900,1853000,15.40,3200,1324484900,5970.00,4521,9080,-1800,15424,"0,000003017513946","1,361249426",CONFIRMED
2936587946,189520,2796000,45950,8630,1330361800,5455.00,4421,9090,-2000,15404,"0,000002689061868","1,672124397",CONFIRMED
145786556000,489100,3780000,13.90,1330,2150441000,5578.00,4440,9500,0,14410,"0,0000001397876953","1,94422221",CANDIDATE
1332542120,384800,374000,10.60,6620,1320554000,6613.00,3870,171697,-2400,13000,"0,00001203213999","0,6115553941",FALSE POSITIVE
10776994400,261600,1856000,11.30,690,1402902000,5455.00,4457,8520,-3400,14587,"0,00000101141372","1,362350909",CONFIRMED
2509334400,183300,1843000,8.40,190,1331123000,6278.00,4425,-398112,-600,15588,"0,000003043635794","1,357571361",CANDIDATE
918921494,94250,3210000,23.70,110,1316801600,5655.00,4561,8330,-1400,15606,"0,00000427357871","1,791647287",FALSE POSITIVE
7849318770,374700,682000,12.60,1070,1348747000,5678.00,4365,9900,-2800,13858,"0,000001989026113","0,8258329129",CONFIRMED
67712598800,153800,5424000,13.40,2504104,1498216500,6309.00,4517,8470,-9400,14213,"0,00000009464019174","2,32894826",FALSE POSITIVE
12428557600,1398000,6201000,13.20,8920,1337175000,5492.00,4604,7520,-3400,15663,"0,000004686786824","2,490180716",FALSE POSITIVE
1275511306,188900,693000,10.30,110,1324465400,5921.00,4418,-639172,-1000,15083,"0,000006170728002","0,8324662155",FALSE POSITIVE
5781599560,222200,728000,16.40,6600,1367717800,6443.00,4023,2534785,-600,13384,"0,000001601344617","0,8532291603",FALSE POSITIVE
8480501900,834500,1649000,11.00,9720,1358339000,5555.00,4554,7370,-7400,15313,"0,00000410009145","1,284133949",FALSE POSITIVE
24560710700,867900,552000,14.90,3740,1467938000,6170.00,4192,1128602,2400,12805,"0,000001472371889","0,7429670248",CANDIDATE
2946489350,315500,570000,12.70,100,1324220800,6481.00,4378,-69394,-800,14144,"0,00000446152413","0,7549834435",CONFIRMED
1227986164,155100,1505000,14.80,4770,1318449100,5746.00,4435,9310,-2800,14966,"0,000005262681445","1,226784415",FALSE POSITIVE
2115488830,400800,1695000,17.60,5050,1320094200,5952.00,4489,9710,200,15627,"0,000007894156548","1,301921657",FALSE POSITIVE
358962470000,2349000,6708000,45942,4240,2959933000,5743.00,4527,9040,400,15389,"0,000000272660816","2,589980695",FALSE POSITIVE
2178151960,244500,2450000,17.90,3200,1320220800,5357.00,4634,7000,-4600,15916,"0,000004677130057","1,565247584",FALSE POSITIVE
342315407000,1247600,7197000,13.30,1974,1570157000,6425.00,4373,-94961,-800,15091,"0,0000001518580008","2,682722498",FALSE POSITIVE
1089077224,270500,1527000,18.70,2060,1320247700,5118.00,4547,8300,2600,15472,"0,00001034897534","1,235718415",FALSE POSITIVE
1288066288,646160,100830000,230.70,686658,1332731870,5233.00,4625,6390,-9600,15313,"0,00002090213336","10,04141424",FALSE POSITIVE
24668383100,855600,1092000,15.30,7510,1366330000,6059.00,4151,1329484,1600,13572,"0,000001445169708","1,044988038",CANDIDATE
2318942840,532100,665000,13.60,7200,1329696000,5780.00,4438,36526,0,13232,"0,000009560750248","0,8154753215",FALSE POSITIVE
6984721430,272400,907000,11.70,4510,1359973100,5839.00,4279,135142,1200,13382,"0,000001624975328","0,9523654761",CONFIRMED
349410470000,1502000,6528000,17.70,2791,2414685000,5878.00,4512,9450,700,15346,"0,0000001791112136","2,554995108",CANDIDATE
562563871,159100,346000,16.40,3600,1317345800,6577.00,4381,-164357,-2600,13540,"0,00001178384715","0,5882176468",FALSE POSITIVE
933734580,436400,1277000,27.80,5740,1315347800,5335.00,4577,8040,200,14760,"0,00001947377094","1,130044247",FALSE POSITIVE
1332519480,373300,2337000,17.70,4020,1320885000,5926.00,4381,-482118,-1000,16334,"0,00001167274993","1,528724959",FALSE POSITIVE
168846630000,975000,2151000,9.30,1251,2312295000,5897.00,4489,9920,2100,13859,"0,0000002406029661","1,466628787",FALSE POSITIVE
14816292500,497300,1082000,12.50,8570,1383761000,6356.00,4270,493080,0,12583,"0,000001398516757","1,04019229",CANDIDATE
160412202200,492000,25380000,24.40,9030,2624002200,5269.00,4620,7270,-2800,15407,"0,0000001277957644","5,037856687",FALSE POSITIVE
3981670880,360900,447000,10.30,2076,1349767000,6484.00,4377,-62089,-800,14144,"0,000003776680809","0,668580586",CANDIDATE
4341953120,259800,733000,10.60,1180,1341876700,6164.00,4378,-365240,-1200,13874,"0,000002493117659","0,8561541917",CONFIRMED
122358116000,1076800,3528000,12.20,2550,1343477000,5998.00,4324,-186271,-1200,14945,"0,0000003666832094","1,878297101",CONFIRMED
7298142000,302400,3705000,13.60,4110,1378567400,5119.00,4508,8340,1000,15825,"0,000001726466819","1,924837655",CONFIRMED
18501089800,317900,4211000,14.70,7190,1491756900,5242.00,4613,7340,-2400,15789,"0,0000007159488158","2,052072123",CONFIRMED
7016016000,380000,1690000,6.30,8900,1339561000,6642.00,4390,-197229,-3000,14404,"0,000002256741338","1,3",CANDIDATE
569961046,144600,442000,18.90,3430,1318027300,5814.00,4066,1311223,-600,13333,"0,00001057089786","0,6648308055",FALSE POSITIVE
42068554000,572300,1863000,9.80,220,1650211000,6122.00,4487,9640,-1800,14718,"0,0000005668327305","1,36491758",CANDIDATE
1121634781,115500,715000,14.80,4090,1323131100,4518.00,4589,7200,2200,13958,"0,000004290612311","0,8455767263",FALSE POSITIVE
1332569790,329300,1042000,18.40,2070,1320527900,6089.00,4495,9500,-1800,15377,"0,00001029652138","1,020784012",FALSE POSITIVE
536650896,470200,2732000,117.80,-54784,1317099310,5819.00,4494,8810,-3200,13956,"0,000036507284","1,652876281",FALSE POSITIVE
397736990000,1176000,11315000,15.30,8830,2220316000,5313.00,4521,7680,-4400,15086,"0,0000001231969901","3,363777638",FALSE POSITIVE
2178186990,268600,1158000,15.40,5530,1320047700,5584.00,4428,9320,-1600,15123,"0,000005138065151","1,076104084",FALSE POSITIVE
6239683920,66800,1559000,9.00,6790,1337212400,5751.00,4303,-171662,0,13795,"0,0000004460696037","1,248599215",CANDIDATE
3600828550,193800,2963000,17.90,3950,1340370000,4838.00,4524,7960,1800,15311,"0,000002242539429","1,72133669",CONFIRMED
15571412100,229400,1735000,13.00,3120,1365852900,3872.00,4714,5570,1200,13977,"0,0000006138385698","1,317193987",CONFIRMED
3596450810,266100,1496000,16.20,7810,1327720900,5887.00,4292,164361,1600,15147,"0,0000030829005","1,223110788",CONFIRMED
20657944300,879800,982000,45944,1880,1456348000,5468.00,4171,423683,1400,14216,"0,000001774539267","0,9909591313",CONFIRMED
760941405,177300,1866000,15.20,2600,1316297800,5629.00,4553,8700,700,15855,"0,000009708369069","1,366016105",FALSE POSITIVE
137665706000,373200,5369000,11.70,410,2404461600,4832.00,2953,2582418,400,13199,"0,0000001129547834","2,317110269",FALSE POSITIVE
370902370000,1055800,5458000,14.70,566,2050559000,5835.00,4554,8470,-2400,14830,"0,0000001186071328","2,336236289",FALSE POSITIVE
321550870000,586300,3970000,8.20,1608,2418490000,5835.00,4554,8470,-2400,14830,"0,00000007597294533","1,992485885",FALSE POSITIVE
1540389140,168300,718000,45939,430,1320049400,5974.00,4422,9890,-2600,14753,"0,000004552421085","0,8473488066",FALSE POSITIVE
71762363020,2943500,85919000,1134.30,520,1700950820,5529.00,3685,2290104,-400,12045,"0,000001709055112","9,269250239",FALSE POSITIVE
16336886300,359700,2259000,45942,660,1322081600,5410.00,4490,8590,-1000,15050,"0,0000009174024796","1,502997006",CANDIDATE
1636682620,190700,9217000,12.90,109575,1316458600,5234.00,3436,2005243,-3600,16494,"0,000004854840661","3,035951251",CANDIDATE
11615625000,223300,1912000,8.80,9770,1319684300,5332.00,4083,960590,1800,15162,"0,0000008010043942","1,382750881",CANDIDATE
110978266000,1131200,1502000,14.00,740,1470226000,5883.00,4149,1238175,2000,13848,"0,0000004247077832","1,225561096",CONFIRMED
952378454,389200,438000,17.40,9960,1318599900,6963.00,4250,675701,-4000,13541,"0,00001702754467","0,6618156843",FALSE POSITIVE
6080037140,130800,1840000,17.70,2540,1368826200,4991.00,4513,8040,400,13473,"0,0000008963761034","1,356465997",CONFIRMED
3035206175,61820,6969000,45949,9650,1323291000,5505.00,4503,8730,-400,15556,"0,0000008486518493","2,639886361",CONFIRMED
358968440000,2171000,8078000,13.30,1510,2958289000,6117.00,4496,9470,-2200,15360,"0,0000002519952265","2,84218226",FALSE POSITIVE
2213164370,387400,1161000,27.90,6720,1327128100,5921.00,4465,8300,-9600,14400,"0,000007293478463","1,0774971",FALSE POSITIVE
173257837200,202700,6870000,13.50,2607103,1944584000,6392.00,4399,-102266,700,14201,"0,0000000487471936","2,621068484",CANDIDATE
530967987,181200,269000,45954,930,1317233600,8473.00,4123,-504002,2100,12717,"0,000014219313","0,5186520992",FALSE POSITIVE
6305583870,261900,1931000,9.50,6010,1315305800,4934.00,3927,2067274,2800,15056,"0,000001730608969","1,38960426",CONFIRMED
4205860800,739000,1820000,13.30,4380,1322913000,5590.00,4560,8390,-600,15892,"0,000007321133088","1,349073756",FALSE POSITIVE
41675750900,1084800,1420000,22.60,2560,1697910000,5745.00,3957,2092842,-1600,13340,"0,000001084563542","1,191637529",CANDIDATE
11495895670,225600,1083000,13.20,2950,1393805300,6290.00,4133,1154168,-1400,13582,"0,000000817683134","1,040672859",CANDIDATE
8480332600,591800,356000,11.00,5560,1358598000,6245.00,3826,-40143,-4400,12797,"0,000002907708282","0,5966573556",FALSE POSITIVE
609926502,125290,1338000,15.30,2400,1318034700,5936.00,4501,9650,700,15682,"0,000008559091382","1,156719499",CANDIDATE
750744255,179210,1706000,50.40,-131486,1321826100,6187.00,4499,9370,-3200,13941,"0,000009946241058","1,306139349",FALSE POSITIVE
991659646,221500,773000,13.50,7650,1315368600,6117.00,4315,197233,1400,14978,"0,000009306788578","0,8792041856",CONFIRMED
8479526600,605200,1633000,8.00,1360,1381276000,5841.00,4520,9310,700,15994,"0,000002973829537","1,277888884",CANDIDATE
49474696600,1046000,2910000,17.20,4910,1661420000,5952.00,4475,9280,-2800,14955,"0,0000008809216898","1,705872211",CANDIDATE
118609553000,2274000,3809000,45943,9930,1720788000,5017.00,4531,7920,200,15133,"0,0000007988395336","1,951665955",FALSE POSITIVE
1628882670,172000,1309000,12.50,1470,1323389900,5398.00,4571,8110,-200,15295,"0,000004399743946","1,144115379",CANDIDATE
616386349,81360,794000,21.90,2260,1316431500,5665.00,3580,277646,-2000,12985,"0,000005499797336","0,8910667764",FALSE POSITIVE
1920062587,143700,2268000,12.60,3870,1317267800,5266.00,4611,7410,-2200,15686,"0,000003118387932","1,505988048",CANDIDATE
88913231390,292000,,,,1456230854,,,,,12981,"0,0000001368375266",0,FALSE POSITIVE
7071623080,258700,1230000,16.90,3310,1364625300,6313.00,4240,252020,-3800,13722,"0,000001524284672","1,109053651",FALSE POSITIVE
6963526990,319200,681000,17.40,900,1330171700,6040.00,3978,1811605,-4400,13128,"0,000001909951669","0,8252272414",CONFIRMED
64272908800,1213600,12139000,27.40,9080,1867353000,6341.00,4278,398117,-400,15589,"0,0000007867493103","3,484106772",CONFIRMED
3432737100,400100,632000,15.30,7030,1329205500,5757.00,4536,8810,-600,13583,"0,000004856425892","0,7949842766",CONFIRMED
13845272600,255500,932000,10.40,5660,1369596000,6845.00,3890,489458,-2000,12632,"0,0000007689146787","0,9654014709",FALSE POSITIVE
687506554,144100,1303000,14.40,850,1318596400,4643.00,2595,2615320,-1800,12467,"0,000008733250078","1,141490254",FALSE POSITIVE
566801617,275000,249000,26.40,5650,1318043500,6287.00,4064,1837172,0,12528,"0,0000202157739","0,498998998",FALSE POSITIVE
909127736,143100,987000,13.90,980,1324047100,5486.00,4389,9960,600,15195,"0,000006558484318","0,9934787366",CANDIDATE
371633270000,1492000,1070000,15.20,8185,2969495000,5802.00,4073,1460972,-2000,11443,"0,0000001672796052","1,034408043",FALSE POSITIVE
1450889836,175300,1357000,15.70,3330,1322306000,6046.00,4423,-609953,-1400,15369,"0,000005034266893","1,164903429",CONFIRMED
5727160670,223000,3109000,16.00,4470,1339640900,4838.00,4524,7960,1800,15311,"0,00000162238624","1,763235662",CONFIRMED
407594150000,730000,4624000,7.70,274,2735955000,6198.00,4402,9740,-6800,14854,"0,00000007462488524","2,150348809",FALSE POSITIVE
10301485080,390300,1627000,12.60,4450,1348818500,5887.00,4292,164361,1600,15147,"0,000001578655881","1,275539102",CANDIDATE
17800781500,654700,445000,14.20,9280,1343839000,6240.00,4326,226452,1400,12018,"0,000001532470171","0,6670832032",CANDIDATE
358101884000,639300,1140000,12.80,5804,4256837000,5786.00,4526,8560,-2800,11678,"0,00000007438525512","1,067707825",FALSE POSITIVE
1717859841,90800,663000,9.50,3500,1329261200,6694.00,4084,1979616,-2200,13228,"0,000002202352743","0,8142481194",CANDIDATE
46077150100,303000,,,,1436839655,,,,,12981,"0,0000002739969806",0,FALSE POSITIVE
42624233290,147000,,,,1561855401,,,,,12981,"0,0000001436975994",0,FALSE POSITIVE
447861451,85410,2654000,20.30,4270,1319752000,5901.00,4553,8480,-3000,15497,"0,000007946095812","1,629110187",FALSE POSITIVE
7342246700,202900,3668000,11.80,2530,1315538200,5573.00,4562,8390,-400,15486,"0,000001151441379","1,915202339",CANDIDATE
8113468100,496100,405000,10.50,4540,1328253000,6011.00,4123,799884,-3000,13550,"0,000002547718569","0,6363961031",CANDIDATE
3036208739,93240,18205000,26.00,1110,1340614600,3464.00,4923,3280,-1400,16257,"0,000001279556293","4,26673177",CONFIRMED
18054146900,458700,2831000,19.30,1750,1477943000,5505.00,4501,9090,1600,15004,"0,000001058621053","1,682557577",CONFIRMED
5467551400,328300,872000,10.40,2700,1334247800,5557.00,4288,-142443,1400,14746,"0,000002501881677","0,9338094024",CANDIDATE
1015304740,876220,164450000,1823.00,200886,1315179460,6428.00,4226,913108,800,13647,"0,00003595882618","12,82380599",FALSE POSITIVE
94180473000,734500,11044000,15.60,9550,2002662000,6997.00,4475,36526,-5000,14848,"0,0000003249523568","3,32325142",FALSE POSITIVE
1538185321,168300,2772000,15.20,7000,1324906700,5107.00,4615,7230,-2000,15329,"0,000004558943519","1,664932431",CONFIRMED
1332567643,428400,567000,24.00,6420,1320429900,5687.00,4582,7900,-3400,14150,"0,00001339519243","0,7529940239",FALSE POSITIVE
1089076495,227400,437000,15.30,5970,1320270300,6444.00,4416,-405417,-2600,13938,"0,000008700031672","0,6610597552",FALSE POSITIVE
1662710314,183000,859000,23.80,5770,1324446900,6028.00,3842,197264,-600,13970,"0,000004585886029","0,9268225289",FALSE POSITIVE
472071079000,575900,2526000,6.40,3880,3107718000,6186.00,4358,230105,5600,14002,"0,00000005083097525","1,589339485",FALSE POSITIVE
888478095,153120,3404000,24.60,4520,1318694300,5553.00,4577,8060,-1600,15850,"0,000007180818566","1,844993225",CANDIDATE
2182420020,410300,697000,13.80,7210,1323959400,5808.00,4583,7860,-4600,14897,"0,000007833429485","0,8348652586",FALSE POSITIVE
503999678,54210,9756000,96.80,9620,1316315440,4898.00,4686,5680,-11600,15498,"0,000004481649689","3,12345962",FALSE POSITIVE
2665885440,500400,1670000,17.20,2760,1316037000,4965.00,4536,7710,-600,15382,"0,000007821041252","1,292284798",FALSE POSITIVE
309255810000,1072000,4214000,9.90,2875,1362248000,6060.00,4419,-485770,0,14205,"0,0000001444327486","2,052802962",CANDIDATE
2442323990,192100,2290000,45944,3030,1335372400,4849.00,4561,7380,-800,15849,"0,000003277274718","1,513274595",CANDIDATE
7617581980,354500,854000,13.40,2340,1375000800,6202.00,4401,-430985,-1200,14110,"0,00000193904488","0,9241212042",CONFIRMED
41477908000,1045000,299000,9.60,5122,1449193000,6935.00,3950,2658967,-6200,10830,"0,000001049755611","0,5468089246",FALSE POSITIVE
42100335100,108340,2140000,13.90,8800,1430282700,5595.00,4570,8200,-1400,11965,"0,000000107224008","1,462873884",CANDIDATE
2209231190,239200,598000,14.30,1100,1319028800,5991.00,4375,-357936,-200,13764,"0,000004511373328","0,7733045972",CONFIRMED
260548320000,1552000,1616000,10.20,3780,2185525000,6412.00,4440,-547862,-3000,13533,"0,0000002481945256","1,271219887",FALSE POSITIVE
370476780000,1569000,6562000,11.80,5386,3074992000,6050.00,4525,8960,-3000,15359,"0,0000001764618015","2,5616401",FALSE POSITIVE
5883502510,255600,2177000,11.90,3620,1369451000,5840.00,4553,8490,-2400,15741,"0,000001810146249","1,475466028",CONFIRMED
662457501,152700,641000,13.50,-606301,1319055600,6425.00,3862,-109540,-3400,12721,"0,000009604389701","0,800624756",FALSE POSITIVE
1332584580,322200,1270000,14.40,4220,1320362400,6384.00,4419,-379850,-1600,15865,"0,00001007440743","1,126942767",FALSE POSITIVE
1182862515,292800,223000,16.50,2840,1319713700,6017.00,3699,1639972,-3800,12638,"0,00001031396282","0,4722287581",CANDIDATE
539915033,114660,970000,17.60,2910,1315520700,5102.00,4502,8370,1000,14311,"0,000008848614519","0,9848857802",CONFIRMED
372543530000,2183000,11060000,11.90,2164429,1379147000,5561.00,4557,8360,-600,15662,"0,0000002441549135","3,32565783",FALSE POSITIVE
2208296370,284100,879000,12.00,2050,1316309100,6028.00,4189,964242,1400,15201,"0,000005360467083","0,9375499987",CONFIRMED
849906734,114100,1243000,12.00,6400,1316741000,4296.00,4733,5050,-10000,15220,"0,000005593751028","1,114899099",CONFIRMED
26656573700,495400,1634000,18.80,6860,1315943300,5159.00,3604,-467449,-400,13263,"0,0000007743555829","1,278280095",CONFIRMED
4440854100,808300,339000,12.00,50,1352744000,5159.00,3604,-467449,-400,13263,"0,000007583939014","0,5822370651",CANDIDATE
373722570000,1421000,4709000,9.60,1469007,1781825000,6004.00,4450,29221,-200,14808,"0,0000001584285727","2,170023041",FALSE POSITIVE
8185048590,467300,976000,12.50,6010,1345540000,5984.00,4521,9060,-2000,14686,"0,000002378829291","0,9879271228",CONFIRMED
10784385130,140800,2336000,15.60,-36522,1414068500,5575.00,3516,1187099,-3800,13638,"0,0000005439963981","1,528397854",FALSE POSITIVE
10423173430,234100,712000,11.20,8110,1351520800,5767.00,4287,-200881,-1400,13455,"0,0000009358154436","0,8438009244",CONFIRMED
566804221,463900,1660000,31.00,5360,1318265600,5277.00,4625,6400,-10000,15776,"0,00003410201609","1,288409873",FALSE POSITIVE
2022658000,334300,1357000,17.40,4190,1318380000,6091.00,4487,9670,-1400,15572,"0,000006886565434","1,164903429",FALSE POSITIVE
316577470000,1464000,2691000,10.20,2569,2365015000,5822.00,4529,8980,-600,15246,"0,0000001926858535","1,640426774",FALSE POSITIVE
1867994300,108700,734000,10.00,1730,1332298600,5487.00,4568,8150,-800,14185,"0,000002424614822","0,8567379996",CANDIDATE
8917286300,446800,1963000,7.20,620,1396051000,6210.00,4467,9860,-2400,14671,"0,000002087705389","1,401071019",CANDIDATE
519437968,212900,2262000,25.40,-65742,1317890900,6181.00,4464,21916,-1400,15421,"0,00001707775303","1,503994681",FALSE POSITIVE
1338070750,142500,202000,8.50,30,1323475600,6355.00,4299,471165,1600,11179,"0,000004437358787","0,4494441011",CANDIDATE
1105095798,262400,1417000,17.40,2950,1325517800,5296.00,4604,7520,-2000,15815,"0,000009893561584","1,190378091",FALSE POSITIVE
245019020000,856000,3759000,45940,3471,2681105000,6167.00,4451,-657434,-1400,14881,"0,0000001455669305","1,938814071",FALSE POSITIVE
153979362000,902800,7925000,45946,360,1654910000,5858.00,4502,9030,-2000,15672,"0,0000002442968082","2,815137652",CONFIRMED
10223978700,181400,2135000,6.50,4390,1354415000,4673.00,2412,168230,2100,13188,"0,0000007392751447","1,46116392",FALSE POSITIVE
56414831400,807500,4801000,16.40,9080,1631280000,6325.00,4409,-284888,-400,15212,"0,0000005964004943","2,191118436",CONFIRMED
2180790980,1213000,832000,69.30,7400,1323926200,6911.00,3661,544273,-1200,10008,"0,00002317584176","0,9121403401",FALSE POSITIVE
20925408300,678300,1090000,15.50,2010,1348986000,5821.00,4283,73051,1000,13966,"0,000001350630754","1,044030651",CONFIRMED
13060039900,285100,1068000,12.50,4950,1443310700,5168.00,4566,7690,-1200,13942,"0,0000009095811925","1,033440855",CONFIRMED
641069613,103300,786000,10.50,610,1321410100,6077.00,4451,9610,-3400,14098,"0,000006714039442","0,8865664104",FALSE POSITIVE
2243041500,363000,1011000,45938,1470,1334408000,5897.00,4531,8910,-1600,15596,"0,00000674307631","1,005484958",FALSE POSITIVE
1214751680,693000,2661000,7.90,4610,1317581000,6732.00,3632,314170,-1400,11464,"0,00002377029024","1,631257184",FALSE POSITIVE
17373182100,336000,717000,14.00,2270,1382874700,6180.00,4155,1278351,700,12677,"0,0000008058397085","0,8467585252",CANDIDATE
1975074240,261000,1305000,15.00,1520,1323567000,6065.00,4495,9470,-1800,15276,"0,000005506122139","1,142365966",CANDIDATE
27478465900,750000,832000,12.30,80,1486101000,5432.00,3993,1888306,2100,13630,"0,000001137254173","0,9121403401",CONFIRMED
244866620000,1056000,2895000,9.70,3872,1419596000,5821.00,4554,8480,-2200,14462,"0,0000001796896613","1,701469953",FALSE POSITIVE
1306272140,514400,954000,10.30,5700,1320858000,5513.00,4543,8620,800,15762,"0,00001640801536","0,9767292358",FALSE POSITIVE
62366706000,432000,954000,45937,1725,1423899000,6749.00,4031,2593224,-1400,11208,"0,0000002886155315","0,9767292358",FALSE POSITIVE
933732791,305600,969000,13.80,220,1315370700,5496.00,4405,9270,-2200,14812,"0,00001363702063","0,9843779762",FALSE POSITIVE
53106597000,291400,824000,7.30,5182,1452776000,7217.00,3893,558854,-3400,11159,"0,0000002286282186","0,9077444574",FALSE POSITIVE
360154170000,1280600,7906000,45941,2583,1887960000,6065.00,4452,-471161,2100,15435,"0,0000001481541456","2,811761014",FALSE POSITIVE
3387916500,181800,786000,10.40,1170,1339364500,5702.00,4247,200886,1400,14491,"0,000002235887455","0,8865664104",CANDIDATE
1428568150,213200,595000,11.80,3097,1328146100,5979.00,4557,8220,-5200,14766,"0,000006218347604","0,771362431",FALSE POSITIVE
381850599000,477200,17020000,13.80,4148,2964969000,5485.00,4556,8670,2100,15403,"0,00000005207097589","4,125530269",FALSE POSITIVE
10813154170,127500,803000,16.60,8040,1316593100,6380.00,4240,986157,3400,11487,"0,0000004912997555","0,8961026727",FALSE POSITIVE
359083680000,1567000,6187000,10.80,262976,4153834000,6256.00,4493,9320,-4400,15145,"0,000000181828555","2,487368087",FALSE POSITIVE
58748862900,319100,4736000,13.60,1860,1726502500,5574.00,4505,8050,-5000,14122,"0,0000002263164371","2,176235281",CANDIDATE
3747843740,365800,1165000,12.80,930,1341915700,6122.00,4471,9960,-1000,15130,"0,000004066782855","1,079351657",FALSE POSITIVE
64740274000,1508200,1131000,16.40,7400,1499922000,5999.00,4263,-47479,-3200,13219,"0,0000009706734739","1,063484838",CANDIDATE
5382992840,333600,351000,10.70,4170,1362390000,6256.00,4270,376202,-200,12642,"0,000002582206667","0,5924525297",CANDIDATE
